,datetime,t,td,p,p0,u,vv,n,dd,ff,ww,twet,ew
1780,2023-10-29 12:00:00,32.2,21.1,1011.0,1009.9,52.0,6000.0,1.0,230.0,5.0,5.0,24.7,25.05555
1781,2023-10-29 15:00:00,30.1,22.800001,1012.0,1010.9,65.0,5000.0,3.0,250.0,4.0,5.0,25.1,27.82008
1782,2023-10-29 18:00:00,29.2,22.2,1013.2,1012.1,66.0,5000.0,0.0,240.0,2.0,5.0,24.4,26.67251
1783,2023-10-29 21:00:00,25.4,21.0,1013.3,1012.2,77.0,5000.0,0.0,10.0,2.0,5.0,22.5,24.90002
1784,2023-10-30 00:00:00,24.6,20.6,1013.2,1012.1,79.0,5000.0,0.0,10.0,3.0,5.0,22.0,24.32599
1785,2023-10-30 03:00:00,24.2,20.7,1014.0,1012.8,81.0,4000.0,4.0,350.0,2.0,10.0,21.9,24.40652
1786,2023-10-30 06:00:00,31.800001,22.2,1014.8,1013.7,57.0,8000.0,1.0,220.0,3.0,5.0,25.2,26.70325
1787,2023-10-30 09:00:00,31.800001,23.300001,1012.8,1011.7,61.0,7000.0,7.0,250.0,4.0,5.0,25.9,28.63947
1788,2023-10-30 12:00:00,32.2,22.800001,1011.5,1010.4,58.0,7000.0,4.0,260.0,4.0,5.0,25.7,27.76766
1789,2023-10-30 15:00:00,29.7,23.5,1012.4,1011.3,69.0,6000.0,6.0,240.0,3.0,5.0,25.4,28.95788
1790,2023-10-30 18:00:00,28.300001,22.800001,1013.5,1012.4,72.0,7000.0,3.0,99.0,1.0,5.0,24.5,27.66373
1791,2023-10-30 21:00:00,26.1,21.300001,1013.6,1012.5,75.0,7000.0,4.0,10.0,2.0,5.0,22.9,25.32592
1792,2023-10-31 00:00:00,24.300001,21.0,1013.4,1012.3,82.0,6000.0,2.0,340.0,2.0,10.0,22.1,24.81074
1793,2023-10-31 03:00:00,24.4,21.1,1014.5,1013.4,82.0,7000.0,1.0,360.0,2.0,10.0,22.2,24.97131
1794,2023-10-31 06:00:00,32.2,22.6,1016.4,1015.3,57.0,8000.0,1.0,150.0,2.0,5.0,25.6,27.46583
1795,2023-10-31 09:00:00,32.7,23.7,1014.1,1013.0,59.0,10000.0,1.0,200.0,4.0,,26.4,29.31143
1796,2023-10-31 12:00:00,32.600002,23.6,1012.4,1011.3,59.0,7000.0,4.0,250.0,4.0,5.0,26.3,29.11755
1797,2023-10-31 15:00:00,29.2,23.4,1013.2,1012.1,71.0,10000.0,1.0,230.0,3.0,,25.2,28.81423
1798,2023-10-31 18:00:00,27.300001,22.0,1014.4,1013.3,73.0,8000.0,0.0,40.0,2.0,5.0,23.7,26.38181
1799,2023-10-31 21:00:00,25.800001,21.800001,1014.6,1013.5,78.0,7000.0,0.0,350.0,3.0,5.0,23.1,26.06825
1800,2023-11-01 00:00:00,24.5,21.5,1014.3,1013.2,83.0,6000.0,0.0,350.0,2.0,10.0,22.5,25.6263
1801,2023-11-01 03:00:00,23.800001,20.9,1016.0,1014.9,84.0,6000.0,1.0,99.0,1.0,10.0,21.9,24.72702
1802,2023-11-01 06:00:00,32.100002,23.6,1017.4,1016.3,61.0,10000.0,2.0,80.0,3.0,,26.2,29.2158
1803,2023-11-01 09:00:00,32.100002,23.7,1015.3,1014.2,61.0,10000.0,3.0,180.0,4.0,,26.2,29.2257
1804,2023-11-01 12:00:00,32.0,21.2,1013.9,1012.8,53.0,10000.0,3.0,230.0,3.0,,24.7,25.20002
1805,2023-11-01 15:00:00,28.9,21.6,1015.6,1014.5,65.0,10000.0,2.0,190.0,2.0,,24.0,25.85795
1806,2023-11-01 18:00:00,26.0,20.4,1015.6,1014.5,71.0,10000.0,1.0,40.0,2.0,,22.3,23.91687
1807,2023-11-01 21:00:00,24.6,20.300001,1015.0,1013.9,77.0,10000.0,0.0,360.0,2.0,,21.8,23.83952
1808,2023-11-02 00:00:00,23.2,19.1,1014.8,1013.7,78.0,10000.0,0.0,330.0,2.0,,20.6,22.14821
1809,2023-11-02 03:00:00,23.4,17.5,1015.4,1014.3,69.0,15000.0,1.0,300.0,2.0,,19.7,19.94177
1810,2023-11-02 06:00:00,34.100002,15.5,1016.7,1015.6,33.0,15000.0,0.0,100.0,2.0,,22.4,17.58614
1811,2023-11-02 09:00:00,33.8,15.900001,1015.0,1013.9,34.0,10000.0,0.0,260.0,3.0,,,
1812,2023-11-02 12:00:00,32.7,18.5,1013.4,1012.3,43.0,10000.0,0.0,210.0,4.0,,23.4,21.24936
1813,2023-11-02 15:00:00,29.6,23.6,1013.3,1012.2,70.0,10000.0,4.0,200.0,3.0,,25.4,29.03566
1814,2023-11-02 18:00:00,26.800001,22.5,1013.9,1012.8,78.0,7000.0,3.0,99.0,1.0,5.0,23.9,27.30434
1815,2023-11-02 21:00:00,25.0,21.1,1013.3,1012.2,79.0,6000.0,2.0,360.0,3.0,5.0,22.4,24.97753
1816,2023-11-03 00:00:00,23.800001,20.6,1012.9,1011.8,82.0,6000.0,0.0,340.0,3.0,10.0,21.7,24.25105
1817,2023-11-03 03:00:00,23.0,20.4,1013.7,1012.7,85.0,5000.0,2.0,70.0,2.0,10.0,21.3,23.94534
1818,2023-11-03 06:00:00,32.600002,22.6,1014.6,1013.5,56.0,6000.0,3.0,80.0,2.0,5.0,25.7,27.42764
1819,2023-11-03 09:00:00,32.2,22.300001,1012.1,1011.0,56.0,6000.0,1.0,250.0,3.0,5.0,25.4,26.93944
1820,2023-11-03 12:00:00,32.4,21.5,1010.4,1009.3,53.0,7000.0,1.0,180.0,7.0,5.0,25.0,25.70176
1821,2023-11-03 15:00:00,30.800001,19.4,1010.7,1009.6,51.0,7000.0,2.0,220.0,5.0,5.0,23.3,22.54826
1822,2023-11-03 18:00:00,29.1,21.6,1011.2,1010.1,64.0,6000.0,0.0,270.0,2.0,5.0,24.0,25.71376
1823,2023-11-03 21:00:00,25.2,20.5,1010.8,1009.7,75.0,6000.0,0.0,340.0,3.0,5.0,22.1,24.08924
1824,2023-11-04 00:00:00,24.300001,19.800001,1010.5,1009.4,76.0,6000.0,0.0,360.0,3.0,5.0,21.4,23.13772
1825,2023-11-04 03:00:00,24.1,19.6,1010.8,1009.7,76.0,5000.0,1.0,20.0,2.0,5.0,21.2,22.82645
1826,2023-11-04 06:00:00,31.300001,21.4,1012.3,1011.2,56.0,6000.0,1.0,0.0,0.0,5.0,24.6,25.50874
1827,2023-11-04 09:00:00,32.2,21.5,1010.3,1009.2,53.0,6000.0,4.0,240.0,5.0,5.0,24.9,25.59468
1828,2023-11-04 12:00:00,32.100002,21.0,1009.1,1008.0,52.0,8000.0,4.0,250.0,6.0,5.0,24.6,24.88155
1829,2023-11-04 15:00:00,29.2,19.4,1009.9,1008.8,56.0,10000.0,0.0,260.0,4.0,,22.8,22.58742
1830,2023-11-04 18:00:00,28.6,20.300001,1010.9,1009.8,61.0,10000.0,1.0,210.0,4.0,,23.1,23.81711
1831,2023-11-04 21:00:00,27.800001,20.1,1010.9,1009.8,63.0,10000.0,0.0,260.0,2.0,,22.7,23.46343
1832,2023-11-05 00:00:00,23.800001,19.1,1010.7,1009.6,75.0,8000.0,2.0,10.0,3.0,5.0,20.8,22.13477
1833,2023-11-05 03:00:00,23.9,19.9,1011.6,1010.5,78.0,7000.0,5.0,30.0,2.0,5.0,21.3,23.22168
1834,2023-11-05 06:00:00,25.2,17.6,1013.3,1012.2,63.0,7000.0,6.0,180.0,2.0,5.0,20.4,20.07459
1835,2023-11-05 09:00:00,30.300001,17.1,1011.9,1010.8,45.0,6000.0,2.0,260.0,2.0,5.0,21.9,19.48365
1836,2023-11-05 12:00:00,29.5,17.6,1010.5,1009.3,49.0,8000.0,4.0,200.0,3.0,5.0,21.9,20.13887
1837,2023-11-05 15:00:00,26.6,18.5,1011.2,1010.1,61.0,8000.0,1.0,150.0,2.0,5.0,21.4,21.27983
1838,2023-11-05 18:00:00,24.0,18.5,1012.0,1010.9,71.0,7000.0,2.0,340.0,2.0,5.0,20.5,21.27794
1839,2023-11-05 21:00:00,23.4,18.0,1011.9,1010.8,72.0,5000.0,3.0,350.0,3.0,13.0,20.0,20.62522
1840,2023-11-06 00:00:00,23.800001,18.4,1011.9,1010.8,72.0,5000.0,2.0,360.0,3.0,5.0,20.4,21.21064
1841,2023-11-06 03:00:00,23.300001,17.5,1013.6,1012.4,70.0,5000.0,3.0,360.0,2.0,5.0,19.7,20.02828
1842,2023-11-06 06:00:00,29.4,18.2,1014.5,1013.4,51.0,6000.0,1.0,30.0,3.0,5.0,22.2,20.92278
1843,2023-11-06 09:00:00,31.2,20.800001,1013.1,1012.0,54.0,7000.0,2.0,160.0,7.0,5.0,24.2,24.52996
1844,2023-11-06 12:00:00,30.4,20.4,1011.7,1010.6,55.0,8000.0,6.0,230.0,4.0,5.0,23.7,23.88642
1845,2023-11-06 15:00:00,26.0,15.1,1012.5,1011.4,51.0,7000.0,0.0,320.0,2.0,5.0,19.4,17.18298
1846,2023-11-06 18:00:00,23.9,15.3,1013.6,1012.5,58.0,7000.0,0.0,80.0,2.0,5.0,18.7,17.34736
1847,2023-11-06 21:00:00,23.0,16.5,1013.4,1012.3,67.0,6000.0,0.0,20.0,3.0,5.0,19.0,18.72674
1848,2023-11-07 00:00:00,22.7,16.7,1013.0,1011.9,69.0,5000.0,0.0,340.0,3.0,5.0,19.0,18.97057
1849,2023-11-07 03:00:00,22.9,17.4,1014.0,1012.9,71.0,5000.0,5.0,330.0,2.0,5.0,19.5,19.90537
1850,2023-11-07 06:00:00,29.6,19.6,1015.3,1014.2,55.0,6000.0,4.0,80.0,2.0,5.0,23.0,22.73595
1851,2023-11-07 09:00:00,30.6,17.7,1012.8,1011.7,46.0,5000.0,4.0,180.0,3.0,5.0,22.3,20.20674
1852,2023-11-07 12:00:00,29.800001,18.2,1011.8,1010.7,50.0,6000.0,2.0,240.0,3.0,5.0,22.3,20.85941
1853,2023-11-07 15:00:00,27.5,19.5,1012.5,1011.4,62.0,5000.0,1.0,210.0,2.0,5.0,22.3,22.71387
1854,2023-11-07 18:00:00,24.300001,19.0,1013.0,1011.8,72.0,6000.0,0.0,20.0,2.0,5.0,20.9,21.95771
1855,2023-11-07 21:00:00,22.6,19.0,1013.0,1011.8,80.0,4000.0,0.0,350.0,3.0,10.0,20.3,21.94964
1856,2023-11-08 00:00:00,22.5,19.0,1012.8,1011.7,81.0,4000.0,0.0,330.0,2.0,10.0,20.3,22.03066
1857,2023-11-08 03:00:00,22.5,19.0,1013.9,1012.8,81.0,3000.0,0.0,340.0,3.0,10.0,20.3,22.02873
1858,2023-11-08 06:00:00,29.4,20.0,1015.4,1014.3,57.0,5000.0,0.0,290.0,2.0,5.0,23.2,23.40139
1859,2023-11-08 09:00:00,31.2,19.9,1013.5,1012.4,51.0,5000.0,3.0,260.0,3.0,5.0,23.7,23.22966
1860,2023-11-08 12:00:00,30.2,17.7,1012.3,1011.2,47.0,5000.0,1.0,240.0,4.0,5.0,22.2,20.28907
1861,2023-11-08 15:00:00,27.6,20.2,1013.1,1012.0,64.0,5000.0,3.0,260.0,2.0,5.0,22.7,23.61618
1862,2023-11-08 18:00:00,24.4,18.800001,1014.7,1013.5,71.0,5000.0,0.0,99.0,1.0,5.0,20.8,21.63955
1863,2023-11-08 21:00:00,23.2,18.800001,1014.9,1013.8,76.0,6000.0,0.0,330.0,2.0,5.0,20.4,21.6885
1864,2023-11-09 00:00:00,21.7,18.4,1014.9,1013.8,81.0,6000.0,0.0,320.0,2.0,10.0,19.6,21.09724
1865,2023-11-09 03:00:00,21.4,17.5,1016.3,1015.1,79.0,5000.0,0.0,340.0,2.0,5.0,19.0,20.01549
1866,2023-11-09 06:00:00,29.800001,13.900001,1018.2,1017.1,38.0,6000.0,1.0,60.0,2.0,5.0,20.2,15.86072
1867,2023-11-09 09:00:00,34.4,12.2,1015.6,1014.5,26.0,10000.0,1.0,200.0,4.0,5.0,21.1,14.23119
1868,2023-11-09 12:00:00,34.100002,12.5,1014.2,1013.1,27.0,20000.0,1.0,260.0,4.0,,21.1,14.48891
1869,2023-11-09 15:00:00,29.5,10.6,1015.2,1014.0,31.0,20000.0,0.0,280.0,2.0,,18.7,12.80408
1870,2023-11-09 18:00:00,23.7,10.1,1016.0,1014.9,42.0,15000.0,0.0,320.0,2.0,,16.2,12.32281
1871,2023-11-09 21:00:00,22.0,9.1,1016.3,1015.2,44.0,15000.0,0.0,340.0,2.0,,15.1,11.55507
1872,2023-11-10 00:00:00,21.7,10.6,1016.6,1015.5,49.0,15000.0,0.0,360.0,2.0,,15.6,12.7623
1873,2023-11-10 03:00:00,19.800001,11.900001,1018.0,1016.9,60.0,15000.0,0.0,340.0,2.0,,15.4,13.91093
1874,2023-11-10 06:00:00,32.0,6.2000003,1019.4,1018.3,20.0,20000.0,0.0,60.0,3.0,,18.1,9.4487
1875,2023-11-10 09:00:00,33.9,6.1,1017.0,1015.9,18.0,20000.0,0.0,180.0,4.0,,18.8,9.4326
1876,2023-11-10 12:00:00,32.600002,8.0,1015.1,1014.0,22.0,20000.0,0.0,240.0,5.0,,18.9,10.72577
1877,2023-11-10 15:00:00,28.300001,18.2,1016.4,1015.3,54.0,15000.0,1.0,270.0,3.0,,21.8,20.83485
1878,2023-11-10 18:00:00,27.1,15.1,1017.2,1016.1,48.0,10000.0,0.0,270.0,2.0,,19.8,17.15656
1879,2023-11-10 21:00:00,22.4,15.2,1017.4,1016.3,64.0,10000.0,0.0,10.0,2.0,,18.1,17.26634
1880,2023-11-11 00:00:00,21.2,14.0,1017.3,1016.1,63.0,10000.0,0.0,360.0,2.0,,17.0,15.9555
1881,2023-11-11 03:00:00,19.300001,11.900001,1018.5,1017.3,62.0,20000.0,5.0,320.0,2.0,,15.2,13.93009
1882,2023-11-11 06:00:00,31.2,11.0,1020.2,1019.1,29.0,15000.0,3.0,340.0,2.0,,19.5,13.13016
1883,2023-11-11 09:00:00,34.2,11.400001,1017.5,1016.3,25.0,15000.0,3.0,240.0,3.0,,20.7,13.4417
1884,2023-11-11 12:00:00,32.3,12.8,1016.3,1015.1,30.0,15000.0,6.0,260.0,4.0,,20.6,14.76461
1885,2023-11-11 15:00:00,24.7,9.0,1017.5,1016.3,37.0,15000.0,3.0,290.0,2.0,,16.2,11.5024
1886,2023-11-11 18:00:00,20.1,7.4,1018.1,1017.0,44.0,15000.0,0.0,99.0,1.0,,13.6,10.28296
1887,2023-11-11 21:00:00,21.4,8.2,1019.3,1018.1,43.0,15000.0,0.0,330.0,3.0,,14.5,10.88791
1888,2023-11-12 00:00:00,19.1,7.8,1019.1,1017.9,48.0,15000.0,0.0,10.0,3.0,,13.3,10.54613
1889,2023-11-12 03:00:00,19.300001,9.7,1019.3,1018.2,54.0,20000.0,5.0,310.0,2.0,,14.2,12.03437
1890,2023-11-12 06:00:00,30.0,20.0,1020.6,1019.5,55.0,20000.0,5.0,40.0,2.0,,23.4,23.39522
1891,2023-11-12 09:00:00,31.800001,17.7,1017.9,1016.8,43.0,20000.0,5.0,200.0,2.0,5.0,22.7,20.18521
1892,2023-11-12 12:00:00,30.2,15.1,1016.6,1015.5,40.0,20000.0,6.0,250.0,4.0,,20.9,17.16049
1893,2023-11-12 15:00:00,27.4,15.1,1017.1,1015.9,47.0,15000.0,3.0,270.0,2.0,,19.9,17.13899
1894,2023-11-12 18:00:00,21.7,16.4,1018.2,1017.1,72.0,15000.0,3.0,360.0,2.0,,18.5,18.6853
1895,2023-11-12 21:00:00,21.5,15.1,1018.4,1017.3,67.0,15000.0,2.0,360.0,2.0,,17.7,17.15305
1896,2023-11-13 00:00:00,21.2,17.1,1018.4,1017.3,78.0,15000.0,2.0,20.0,2.0,,18.7,19.52203
1897,2023-11-13 03:00:00,19.1,16.1,1018.0,1016.9,83.0,15000.0,0.0,340.0,2.0,,17.3,18.27428
1898,2023-11-13 06:00:00,29.9,17.7,1019.0,1017.8,48.0,15000.0,2.0,360.0,2.0,,22.1,20.24703
1899,2023-11-13 09:00:00,32.0,14.2,1016.4,1015.3,34.0,15000.0,3.0,220.0,4.0,,21.1,16.16963
1900,2023-11-13 12:00:00,31.800001,11.0,1014.9,1013.8,28.0,15000.0,4.0,240.0,4.0,,19.7,13.13903
1901,2023-11-13 15:00:00,23.4,14.900001,1015.8,1014.7,59.0,15000.0,3.0,270.0,2.0,,18.3,16.88568
1902,2023-11-13 18:00:00,20.5,14.0,1016.0,1014.9,66.0,15000.0,3.0,60.0,2.0,,16.7,15.91859
1903,2023-11-13 21:00:00,20.0,14.3,1016.2,1015.1,70.0,10000.0,0.0,340.0,2.0,,16.7,16.32351
1904,2023-11-14 00:00:00,18.800001,13.0,1015.4,1014.3,69.0,10000.0,0.0,320.0,2.0,,15.5,14.92412
1905,2023-11-14 03:00:00,15.900001,8.900001,1016.1,1015.0,63.0,12000.0,3.0,99.0,1.0,,12.3,11.37559
1906,2023-11-14 06:00:00,29.6,8.6,1017.6,1016.5,27.0,15000.0,3.0,50.0,2.0,,18.0,11.20658
1907,2023-11-14 09:00:00,33.600002,10.400001,1015.0,1013.9,24.0,20000.0,2.0,130.0,2.0,,20.1,12.57989
1908,2023-11-14 12:00:00,29.7,15.5,1013.8,1012.7,42.0,20000.0,2.0,240.0,4.0,,20.9,17.58587
1909,2023-11-14 15:00:00,25.800001,19.6,1014.9,1013.8,69.0,20000.0,0.0,260.0,2.0,,21.8,22.86771
1910,2023-11-14 18:00:00,21.2,16.6,1015.4,1014.2,75.0,10000.0,0.0,20.0,3.0,,18.4,18.88382
1911,2023-11-14 21:00:00,20.6,15.2,1015.9,1014.8,71.0,10000.0,0.0,99.0,1.0,,17.4,17.26734
1912,2023-11-15 00:00:00,19.7,14.900001,1014.9,1013.8,74.0,10000.0,0.0,350.0,2.0,,16.9,16.97481
1913,2023-11-15 03:00:00,18.0,14.0,1015.9,1014.8,77.0,10000.0,1.0,340.0,3.0,,15.7,15.96071
1914,2023-11-15 06:00:00,29.2,17.0,1017.4,1016.3,48.0,20000.0,0.0,70.0,3.0,,21.5,19.38056
1915,2023-11-15 09:00:00,30.0,18.6,1015.5,1014.4,50.0,20000.0,1.0,220.0,3.0,,22.6,21.41364
1916,2023-11-15 12:00:00,29.4,20.9,1014.4,1013.3,60.0,20000.0,2.0,180.0,5.0,,23.7,24.68159
1917,2023-11-15 15:00:00,26.0,19.9,1014.8,1013.7,69.0,20000.0,3.0,30.0,2.0,,22.0,23.18874
1918,2023-11-15 18:00:00,24.800001,19.9,1015.7,1014.5,74.0,10000.0,3.0,30.0,3.0,,21.6,23.19665
1919,2023-11-15 21:00:00,24.2,18.9,1015.7,1014.5,72.0,10000.0,3.0,10.0,3.0,,20.8,21.79879
1920,2023-11-16 00:00:00,24.1,17.9,1015.4,1014.2,68.0,10000.0,4.0,10.0,3.0,,20.2,20.50193
1921,2023-11-16 03:00:00,24.5,18.2,1016.6,1015.4,68.0,10000.0,5.0,40.0,4.0,,20.5,20.8597
1922,2023-11-16 06:00:00,28.0,20.300001,1018.2,1017.0,63.0,10000.0,8.0,70.0,3.0,,22.9,23.77051
1923,2023-11-16 09:00:00,24.5,20.4,1016.0,1014.9,78.0,6000.0,8.0,190.0,3.0,17.0,21.8,23.91837
1924,2023-11-16 12:00:00,23.300001,19.4,1015.7,1014.6,79.0,6000.0,8.0,99.0,1.0,60.0,20.8,22.52812
1925,2023-11-16 15:00:00,22.800001,21.0,1017.2,1016.1,89.0,5000.0,8.0,99.0,1.0,60.0,21.6,24.81628
1926,2023-11-16 18:00:00,21.7,20.0,1018.6,1017.5,90.0,5000.0,8.0,350.0,2.0,60.0,20.6,23.35979
1927,2023-11-16 21:00:00,22.0,20.5,1016.5,1015.4,91.0,7000.0,7.0,40.0,2.0,10.0,21.0,24.04746
1928,2023-11-17 00:00:00,21.4,20.0,1015.9,1014.8,92.0,6000.0,7.0,99.0,1.0,10.0,20.5,23.37518
1929,2023-11-17 03:00:00,20.800001,18.9,1016.3,1015.2,89.0,8000.0,7.0,360.0,2.0,10.0,19.6,21.82492
1930,2023-11-17 06:00:00,23.5,18.4,1018.1,1017.0,73.0,8000.0,7.0,310.0,2.0,5.0,20.3,21.20876
1931,2023-11-17 09:00:00,27.2,19.9,1016.5,1015.4,64.0,10000.0,4.0,100.0,2.0,,22.4,23.18601
1932,2023-11-17 12:00:00,26.1,18.4,1015.3,1014.2,63.0,10000.0,4.0,200.0,3.0,,21.2,21.19533
1933,2023-11-17 15:00:00,24.4,19.9,1015.7,1014.6,76.0,10000.0,4.0,70.0,2.0,,21.5,23.28221
1934,2023-11-17 18:00:00,22.800001,20.2,1016.4,1015.3,85.0,7000.0,3.0,20.0,2.0,10.0,21.1,23.6329
1935,2023-11-17 21:00:00,21.5,19.300001,1015.9,1014.8,87.0,5000.0,2.0,350.0,2.0,10.0,20.1,22.38117
1936,2023-11-18 00:00:00,20.6,18.7,1015.6,1014.5,89.0,5000.0,0.0,20.0,2.0,10.0,19.4,21.5438
1937,2023-11-18 03:00:00,20.1,18.300001,1017.1,1016.0,90.0,6000.0,2.0,350.0,3.0,10.0,19.0,21.06908
1938,2023-11-18 06:00:00,25.800001,19.5,1017.7,1016.6,68.0,8000.0,1.0,60.0,2.0,5.0,21.7,22.61847
1939,2023-11-18 09:00:00,27.4,19.2,1015.4,1014.3,61.0,8000.0,3.0,170.0,4.0,5.0,22.1,22.29491
1940,2023-11-18 12:00:00,27.7,19.1,1014.2,1013.0,59.0,8000.0,1.0,210.0,3.0,5.0,22.1,22.05759
1941,2023-11-18 15:00:00,25.0,19.6,1014.9,1013.8,72.0,8000.0,0.0,210.0,3.0,5.0,21.5,22.79805
1942,2023-11-18 18:00:00,22.5,19.2,1015.9,1014.8,82.0,10000.0,0.0,30.0,3.0,,20.4,22.25384
1943,2023-11-18 21:00:00,21.7,19.0,1015.7,1014.6,85.0,7000.0,0.0,360.0,2.0,10.0,20.0,21.99302
1944,2023-11-19 00:00:00,20.6,18.5,1015.3,1014.2,88.0,4000.0,0.0,330.0,3.0,10.0,19.3,21.3233
1945,2023-11-19 03:00:00,20.0,18.2,1015.8,1014.7,90.0,3000.0,0.0,320.0,2.0,10.0,18.9,20.9335
1946,2023-11-19 06:00:00,28.800001,19.7,1016.9,1015.7,58.0,5000.0,0.0,110.0,2.0,5.0,22.8,22.87676
1947,2023-11-19 09:00:00,28.6,19.6,1014.9,1013.7,58.0,6000.0,1.0,180.0,4.0,5.0,22.7,22.79958
1948,2023-11-19 12:00:00,29.0,12.1,1013.8,1012.7,35.0,8000.0,3.0,220.0,2.0,5.0,19.1,14.08897
1949,2023-11-19 15:00:00,26.2,19.6,1014.6,1013.5,67.0,8000.0,5.0,210.0,2.0,5.0,21.9,22.78566
1950,2023-11-19 18:00:00,22.4,18.800001,1015.2,1014.1,80.0,7000.0,1.0,30.0,2.0,10.0,20.1,21.65271
1951,2023-11-19 21:00:00,21.5,18.6,1015.0,1013.9,84.0,6000.0,0.0,10.0,3.0,10.0,19.7,21.48215
1952,2023-11-20 00:00:00,20.7,18.1,1014.7,1013.6,85.0,5000.0,0.0,320.0,3.0,10.0,19.1,20.80374
1953,2023-11-20 03:00:00,20.4,18.2,1015.9,1014.7,87.0,4000.0,1.0,350.0,2.0,10.0,19.0,20.827
1954,2023-11-20 06:00:00,26.7,19.1,1016.9,1015.8,63.0,5000.0,6.0,70.0,3.0,5.0,21.8,22.13086
1955,2023-11-20 09:00:00,28.9,19.800001,1015.1,1014.0,58.0,6000.0,6.0,180.0,3.0,5.0,22.9,23.05356
1956,2023-11-20 12:00:00,27.5,21.1,1014.1,1012.9,68.0,6000.0,7.0,190.0,4.0,5.0,23.2,24.94601
1957,2023-11-20 15:00:00,26.0,21.2,1015.2,1014.0,75.0,5000.0,6.0,310.0,2.0,5.0,22.8,25.15343
1958,2023-11-20 18:00:00,25.2,20.6,1015.0,1013.8,76.0,5000.0,6.0,99.0,1.0,5.0,22.2,24.32259
1959,2023-11-20 21:00:00,24.800001,20.2,1014.2,1013.1,76.0,5000.0,5.0,99.0,1.0,5.0,21.8,23.67941
1960,2023-11-21 00:00:00,23.9,19.9,1014.0,1012.9,78.0,5000.0,3.0,340.0,2.0,5.0,21.3,23.21669
1961,2023-11-21 03:00:00,22.7,18.9,1015.3,1014.2,79.0,5000.0,5.0,10.0,4.0,5.0,20.3,21.8642
1962,2023-11-21 06:00:00,25.9,20.1,1017.4,1016.3,70.0,7000.0,2.0,40.0,5.0,5.0,22.1,23.50447
1963,2023-11-21 09:00:00,28.300001,20.300001,1015.4,1014.2,62.0,8000.0,7.0,240.0,3.0,5.0,23.0,23.7894
1964,2023-11-21 12:00:00,26.9,20.2,1014.6,1013.5,67.0,8000.0,7.0,210.0,5.0,5.0,22.5,23.68233
1965,2023-11-21 15:00:00,26.4,20.0,1015.7,1014.6,68.0,7000.0,7.0,220.0,3.0,5.0,22.2,23.34787
1966,2023-11-21 18:00:00,25.6,19.2,1016.5,1015.4,68.0,6000.0,5.0,260.0,2.0,5.0,21.5,22.30679
1967,2023-11-21 21:00:00,22.300001,19.0,1015.9,1014.7,82.0,6000.0,0.0,350.0,2.0,10.0,20.2,21.95972
1968,2023-11-22 00:00:00,21.1,18.7,1015.8,1014.6,86.0,5000.0,0.0,350.0,2.0,10.0,19.6,21.5823
1969,2023-11-22 03:00:00,19.7,17.800001,1016.9,1015.8,88.0,3500.0,0.0,260.0,2.0,10.0,18.5,20.31187
1970,2023-11-22 06:00:00,28.300001,16.4,1017.9,1016.8,49.0,6000.0,0.0,180.0,2.0,5.0,20.9,18.69443
1971,2023-11-22 09:00:00,29.9,17.7,1015.4,1014.3,48.0,10000.0,1.0,240.0,6.0,,22.1,20.26884
1972,2023-11-22 12:00:00,31.2,13.900001,1014.0,1012.9,35.0,10000.0,1.0,230.0,4.0,,20.7,15.9063
1973,2023-11-22 15:00:00,27.2,18.300001,1014.8,1013.7,58.0,10000.0,1.0,200.0,4.0,,21.5,21.01644
1974,2023-11-22 18:00:00,23.2,17.4,1016.1,1014.9,70.0,10000.0,1.0,350.0,3.0,,19.6,19.87903
1975,2023-11-22 21:00:00,22.4,17.4,1015.9,1014.7,73.0,10000.0,0.0,360.0,4.0,,19.3,19.86344
1976,2023-11-23 00:00:00,20.5,17.2,1015.6,1014.4,82.0,8000.0,0.0,330.0,2.0,10.0,18.5,19.66481
1977,2023-11-23 03:00:00,19.5,15.400001,1016.4,1015.2,77.0,10000.0,1.0,360.0,2.0,,17.1,17.54172
1978,2023-11-23 06:00:00,28.1,5.7000003,1017.6,1016.5,24.0,6000.0,1.0,50.0,8.0,5.0,16.4,9.13823
1979,2023-11-23 09:00:00,31.5,0.7,1013.7,1012.6,14.0,6000.0,3.0,70.0,8.0,5.0,16.4,6.42386
1980,2023-11-23 12:00:00,33.0,0.7,1012.3,1011.2,13.0,8000.0,1.0,90.0,3.0,5.0,17.0,6.43815
1981,2023-11-23 15:00:00,22.6,9.0,1012.7,1011.6,42.0,8000.0,1.0,260.0,2.0,5.0,15.3,11.47363
1982,2023-11-23 18:00:00,19.0,9.1,1012.5,1011.4,53.0,8000.0,0.0,10.0,2.0,5.0,13.8,11.56646
1983,2023-11-23 21:00:00,19.0,10.3,1011.6,1010.5,57.0,10000.0,4.0,340.0,2.0,,14.3,12.49389
1984,2023-11-24 00:00:00,18.0,8.3,1010.9,1009.8,53.0,10000.0,4.0,99.0,1.0,,13.0,10.93281
1985,2023-11-24 03:00:00,18.1,7.9,1011.7,1010.6,51.0,10000.0,7.0,290.0,2.0,,12.9,10.67048
1986,2023-11-24 06:00:00,25.9,7.5,1013.2,1012.1,31.0,6000.0,7.0,60.0,2.0,5.0,16.1,10.36255
