datetime,temp,pressure,humidity,wind_direction,wind_speed,u,v,pressure_24h
2023-05-30 06:00:00,38.100002,1006.2,32.0,99.0,1.0,-0.9876883405951377,0.15643446504023098,1003.9749999999999
2023-05-30 09:00:00,37.600002,1005.6,33.0,190.0,6.0,1.0418890660015825,5.908846518073248,1004.0583333333334
2023-05-30 12:00:00,36.8,1003.5,47.0,200.0,5.0,1.7101007166283442,4.698463103929542,1004.1333333333333
2023-05-30 15:00:00,33.7,1003.0,60.0,160.0,3.0,-1.0260604299770062,2.8190778623577253,1004.1958333333333
2023-05-30 18:00:00,31.7,1005.2,66.0,70.0,2.0,-1.8793852415718169,-0.6840402866513373,1004.2833333333333
2023-05-30 21:00:00,29.800001,1004.0,69.0,99.0,1.0,-0.9876883405951377,0.15643446504023098,1004.3208333333332
2023-05-31 00:00:00,28.0,1003.4,73.0,99.0,1.0,-0.9876883405951377,0.15643446504023098,1004.3291666666668
2023-05-31 03:00:00,29.6,1004.9,58.0,99.0,1.0,-0.9876883405951377,0.15643446504023098,1004.35
2023-05-31 06:00:00,34.7,1005.4,56.0,210.0,4.0,2.0000000000000004,3.4641016151377544,1004.3666666666667
2023-05-31 09:00:00,37.3,1004.1,48.0,200.0,5.0,1.7101007166283442,4.698463103929542,1004.375
2023-05-31 12:00:00,41.2,1001.9,21.0,260.0,7.0,6.893654271085456,1.2155372436685123,1004.3666666666667
2023-05-31 15:00:00,37.100002,1001.9,39.0,270.0,7.0,7.0,0.0,1004.3583333333335
2023-05-31 18:00:00,32.8,1003.1,48.0,180.0,2.0,1.2246467991473532e-16,2.0,1004.2916666666666
2023-05-31 21:00:00,29.7,1003.1,79.0,150.0,3.0,-1.4999999999999993,2.598076211353316,1004.2625000000002
2023-06-01 00:00:00,28.800001,1002.9,85.0,330.0,2.0,1.0000000000000002,-1.7320508075688772,1004.2541666666666
2023-06-01 03:00:00,29.5,1004.3,81.0,30.0,2.0,-1.0000000000000009,-1.7320508075688767,1004.2249999999999
2023-06-01 06:00:00,34.0,1005.1,61.0,210.0,3.0,1.5000000000000004,2.598076211353316,1004.1750000000001
2023-06-01 09:00:00,35.4,1004.0,58.0,200.0,6.0,2.052120859954013,5.63815572471545,1004.1333333333333
2023-06-01 12:00:00,35.2,1002.3,56.0,210.0,6.0,3.000000000000001,5.196152422706632,1004.0916666666667
2023-06-01 15:00:00,31.6,1002.0,74.0,210.0,6.0,3.000000000000001,5.196152422706632,1004.025
2023-06-01 18:00:00,30.4,1003.7,78.0,210.0,4.0,2.0000000000000004,3.4641016151377544,1003.9583333333334
2023-06-01 21:00:00,29.9,1003.0,77.0,200.0,3.0,1.0260604299770064,2.819077862357725,1003.8833333333333
2023-06-02 00:00:00,29.0,1003.1,81.0,30.0,2.0,-1.0000000000000009,-1.7320508075688767,1003.8125
2023-06-02 03:00:00,29.9,1004.8,78.0,30.0,3.0,-1.5000000000000013,-2.598076211353315,1003.7708333333334
2023-06-02 06:00:00,33.4,1005.2,63.0,210.0,4.0,2.0000000000000004,3.4641016151377544,1003.7291666666666
2023-06-02 09:00:00,35.7,1004.3,49.0,220.0,5.0,3.2139380484326967,3.83022221559489,1003.6749999999998
2023-06-02 12:00:00,35.600002,1002.5,50.0,210.0,6.0,3.000000000000001,5.196152422706632,1003.6333333333332
2023-06-02 15:00:00,31.1,1003.3,75.0,160.0,4.0,-1.3680805733026749,3.7587704831436337,1003.6458333333334
2023-06-02 18:00:00,31.4,1003.4,70.0,250.0,4.0,3.7587704831436337,1.3680805733026749,1003.5708333333333
2023-06-02 21:00:00,30.4,1002.9,76.0,230.0,4.0,3.064177772475912,2.571150438746157,1003.5250000000001
2023-06-03 00:00:00,29.7,1003.4,72.0,250.0,4.0,3.7587704831436337,1.3680805733026749,1003.525
2023-06-03 03:00:00,30.4,1005.2,72.0,270.0,4.0,4.0,0.0,1003.5374999999999
2023-06-03 06:00:00,33.0,1006.4,62.0,240.0,4.0,3.464101615137755,1.9999999999999998,1003.5791666666668
2023-06-03 09:00:00,34.7,1004.7,55.0,240.0,5.0,4.330127018922194,2.4999999999999996,1003.6041666666666
2023-06-03 12:00:00,35.600002,1003.6,45.0,200.0,5.0,1.7101007166283442,4.698463103929542,1003.6750000000001
2023-06-03 15:00:00,36.0,1002.4,33.0,240.0,3.0,2.598076211353316,1.4999999999999998,1003.6958333333333
2023-06-03 18:00:00,32.8,1003.7,55.0,210.0,3.0,1.5000000000000004,2.598076211353316,1003.7208333333333
2023-06-03 21:00:00,29.2,1003.9,75.0,0.0,0.0,-0.0,-0.0,1003.7541666666666
2023-06-04 00:00:00,28.7,1003.0,74.0,90.0,2.0,-2.0,2.4492935982947064e-16,1003.7583333333333
2023-06-04 03:00:00,30.1,1004.7,62.0,10.0,2.0,-0.34729635533386066,-1.969615506024416,1003.7750000000001
2023-06-04 06:00:00,37.100002,1005.3,44.0,180.0,3.0,1.8369701987210297e-16,3.0,1003.7833333333333
2023-06-04 09:00:00,37.3,1004.8,35.0,220.0,4.0,2.5711504387461575,3.064177772475912,1003.8166666666666
2023-06-04 12:00:00,35.7,1002.4,50.0,190.0,8.0,1.3891854213354433,7.878462024097664,1003.8208333333333
2023-06-04 15:00:00,31.800001,1002.9,70.0,200.0,6.0,2.052120859954013,5.63815572471545,1003.8583333333332
2023-06-04 18:00:00,31.0,1003.6,76.0,150.0,2.0,-0.9999999999999996,1.7320508075688774,1003.8541666666666
2023-06-04 21:00:00,29.0,1003.7,81.0,50.0,3.0,-2.298133329356934,-1.9283628290596178,1003.8833333333333
2023-06-05 00:00:00,27.4,1003.4,81.0,99.0,1.0,-0.9876883405951377,0.15643446504023098,1003.8958333333334
2023-06-05 03:00:00,29.7,1004.4,68.0,99.0,1.0,-0.9876883405951377,0.15643446504023098,1003.8791666666667
2023-06-05 06:00:00,39.7,1005.0,26.0,120.0,2.0,-1.7320508075688774,0.9999999999999999,1003.8708333333334
2023-06-05 09:00:00,37.600002,1003.9,39.0,180.0,5.0,3.061616997868383e-16,5.0,1003.8541666666666
2023-06-05 12:00:00,39.9,1001.7,33.0,220.0,6.0,3.8567256581192364,4.596266658713868,1003.8208333333333
2023-06-05 15:00:00,39.9,1001.9,21.0,230.0,4.0,3.064177772475912,2.571150438746157,1003.7624999999999
2023-06-05 18:00:00,34.4,1004.0,50.0,180.0,3.0,1.8369701987210297e-16,3.0,1003.7875
2023-06-05 21:00:00,30.9,1003.4,73.0,80.0,3.0,-2.954423259036624,-0.5209445330007914,1003.8083333333333
2023-06-06 00:00:00,28.800001,1003.1,54.0,0.0,0.0,-0.0,-0.0,1003.7958333333335
2023-06-06 03:00:00,30.300001,1005.2,58.0,10.0,2.0,-0.34729635533386066,-1.969615506024416,1003.7958333333335
2023-06-06 06:00:00,37.3,1005.6,39.0,250.0,3.0,2.8190778623577253,1.0260604299770062,1003.7624999999999
2023-06-06 09:00:00,39.4,1003.9,32.0,230.0,5.0,3.83022221559489,3.2139380484326963,1003.7291666666666
2023-06-06 12:00:00,41.3,1001.5,25.0,260.0,8.0,7.878462024097664,1.3891854213354426,1003.6416666666668
2023-06-06 15:00:00,39.100002,1001.5,30.0,270.0,5.0,5.0,0.0,1003.6041666666666
2023-06-06 18:00:00,37.0,1002.4,30.0,270.0,4.0,4.0,0.0,1003.5500000000001
2023-06-06 21:00:00,30.4,1002.4,68.0,360.0,3.0,1.8369701987210297e-16,-3.0,1003.4875000000001
2023-06-07 00:00:00,28.6,1001.9,68.0,20.0,2.0,-0.6840402866513371,-1.8793852415718169,1003.4416666666666
2023-06-07 03:00:00,31.1,1003.2,54.0,80.0,2.0,-1.969615506024416,-0.34729635533386094,1003.3791666666666
2023-06-07 06:00:00,38.4,1003.4,37.0,99.0,1.0,-0.9876883405951377,0.15643446504023098,1003.3000000000001
2023-06-07 09:00:00,39.2,1002.1,38.0,210.0,6.0,3.000000000000001,5.196152422706632,1003.1875
2023-06-07 12:00:00,39.600002,1000.3,28.0,230.0,7.0,5.362311101832846,4.499513267805774,1003.0999999999999
2023-06-07 15:00:00,38.100002,1000.7,30.0,270.0,5.0,5.0,0.0,1003.0083333333333
2023-06-07 18:00:00,32.8,1002.5,40.0,220.0,3.0,1.9283628290596182,2.298133329356934,1002.9625
2023-06-07 21:00:00,28.7,1002.1,73.0,350.0,2.0,0.34729635533386083,-1.969615506024416,1002.8958333333334
2023-06-08 00:00:00,26.5,1002.5,76.0,10.0,2.0,-0.34729635533386066,-1.969615506024416,1002.8583333333335
2023-06-08 03:00:00,28.800001,1003.3,70.0,10.0,2.0,-0.34729635533386066,-1.969615506024416,1002.8125
2023-06-08 06:00:00,34.3,1004.1,56.0,210.0,5.0,2.5000000000000004,4.330127018922193,1002.775
2023-06-08 09:00:00,36.2,1002.7,48.0,210.0,6.0,3.000000000000001,5.196152422706632,1002.725
2023-06-08 12:00:00,38.0,1000.6,33.0,220.0,8.0,5.142300877492315,6.128355544951824,1002.6791666666667
2023-06-08 15:00:00,33.9,1000.8,58.0,260.0,3.0,2.954423259036624,0.520944533000791,1002.6333333333333
2023-06-08 18:00:00,30.9,1001.8,71.0,200.0,2.0,0.6840402866513376,1.8793852415718166,1002.5416666666666
2023-06-08 21:00:00,29.1,1001.7,81.0,40.0,2.0,-1.285575219373079,-1.5320888862379558,1002.4708333333334
2023-06-09 00:00:00,28.0,1001.3,86.0,30.0,2.0,-1.0000000000000009,-1.7320508075688767,1002.3958333333334
2023-06-09 03:00:00,28.7,1001.8,86.0,40.0,3.0,-1.9283628290596184,-2.2981333293569337,1002.2541666666666
2023-06-09 06:00:00,34.100002,1002.9,62.0,200.0,3.0,1.0260604299770064,2.819077862357725,1002.1416666666668
2023-06-09 09:00:00,36.3,1001.4,51.0,190.0,6.0,1.0418890660015825,5.908846518073248,1002.0374999999999
2023-06-09 12:00:00,37.3,999.2,43.0,220.0,7.0,4.499513267805775,5.362311101832846,1001.9416666666666
2023-06-09 15:00:00,34.3,998.5,60.0,210.0,4.0,2.0000000000000004,3.4641016151377544,1001.8166666666666
2023-06-09 18:00:00,31.4,999.7,77.0,190.0,4.0,0.6945927106677217,3.939231012048832,1001.7041666666668
2023-06-09 21:00:00,30.1,999.2,81.0,150.0,2.0,-0.9999999999999996,1.7320508075688774,1001.5708333333333
2023-06-10 00:00:00,29.0,998.7,84.0,10.0,3.0,-0.520944533000791,-2.954423259036624,1001.4375
2023-06-10 03:00:00,30.6,999.9,75.0,30.0,2.0,-1.0000000000000009,-1.7320508075688767,1001.3000000000001
2023-06-10 06:00:00,39.5,1000.3,28.0,90.0,2.0,-2.0,2.4492935982947064e-16,1001.1708333333332
2023-06-10 09:00:00,39.3,998.4,27.0,240.0,5.0,4.330127018922194,2.4999999999999996,1001.0166666666668
2023-06-10 12:00:00,39.8,996.9,32.0,230.0,5.0,3.83022221559489,3.2139380484326963,1000.875
2023-06-10 15:00:00,37.100002,996.5,47.0,260.0,6.0,5.908846518073248,1.041889066001582,1000.6999999999999
2023-06-10 18:00:00,33.4,998.3,66.0,250.0,4.0,3.7587704831436337,1.3680805733026749,1000.5250000000001
2023-06-10 21:00:00,31.0,998.3,70.0,40.0,2.0,-1.285575219373079,-1.5320888862379558,1000.3666666666667
2023-06-11 00:00:00,29.300001,998.5,68.0,10.0,2.0,-0.34729635533386066,-1.969615506024416,1000.1999999999999
2023-06-11 03:00:00,31.300001,999.5,56.0,80.0,2.0,-1.969615506024416,-0.34729635533386094,1000.0416666666666
2023-06-11 06:00:00,34.600002,1001.2,61.0,180.0,4.0,2.4492935982947064e-16,4.0,999.9208333333335
2023-06-11 09:00:00,36.5,999.4,57.0,190.0,6.0,1.0418890660015825,5.908846518073248,999.7833333333333
2023-06-11 12:00:00,38.7,997.4,31.0,180.0,4.0,2.4492935982947064e-16,4.0,999.6500000000001
2023-06-11 15:00:00,34.9,996.8,60.0,190.0,4.0,0.6945927106677217,3.939231012048832,999.4833333333332
2023-06-11 18:00:00,32.4,998.7,74.0,99.0,1.0,-0.9876883405951377,0.15643446504023098,999.3541666666666
2023-06-11 21:00:00,31.6,997.8,73.0,60.0,2.0,-1.7320508075688772,-1.0000000000000002,999.1916666666666
2023-06-12 00:00:00,29.7,997.3,73.0,10.0,2.0,-0.34729635533386066,-1.969615506024416,999.025
2023-06-12 03:00:00,31.800001,998.2,64.0,90.0,2.0,-2.0,2.4492935982947064e-16,998.875
2023-06-12 06:00:00,37.2,999.4,38.0,180.0,3.0,1.8369701987210297e-16,3.0,998.7291666666666
2023-06-12 09:00:00,38.0,998.2,44.0,200.0,6.0,2.052120859954013,5.63815572471545,998.5958333333333
2023-06-12 12:00:00,37.8,995.10004,48.0,220.0,5.0,3.2139380484326967,3.83022221559489,998.4250016666666
2023-06-12 15:00:00,35.5,995.3,59.0,170.0,3.0,-0.5209445330007909,2.954423259036624,998.2916683333333
2023-06-12 18:00:00,33.100002,997.8,62.0,100.0,3.0,-2.954423259036624,0.5209445330007908,998.2125016666665
2023-06-12 21:00:00,30.300001,996.8,68.0,80.0,2.0,-1.969615506024416,-0.34729635533386094,998.1125016666666
2023-06-13 00:00:00,29.4,995.7,72.0,340.0,2.0,0.6840402866513376,-1.8793852415718166,997.9875016666666
2023-06-13 03:00:00,30.9,996.8,66.0,10.0,2.0,-0.34729635533386066,-1.969615506024416,997.858335
2023-06-13 06:00:00,40.4,997.7,38.0,210.0,3.0,1.5000000000000004,2.598076211353316,997.7500016666667
2023-06-13 09:00:00,41.600002,995.60004,31.0,240.0,5.0,4.330127018922194,2.4999999999999996,997.6333366666667
2023-06-13 12:00:00,42.600002,993.60004,37.0,240.0,4.0,3.464101615137755,1.9999999999999998,997.4958383333334
2023-06-13 15:00:00,34.7,994.2,66.0,180.0,5.0,3.061616997868383e-16,5.0,997.4000050000001
2023-06-13 18:00:00,32.3,995.9,79.0,140.0,2.0,-1.2855752193730787,1.532088886237956,997.3000049999999
2023-06-13 21:00:00,31.800001,995.4,78.0,160.0,2.0,-0.6840402866513374,1.8793852415718169,997.1791716666667
2023-06-14 00:00:00,30.7,995.2,81.0,320.0,2.0,1.2855752193730787,-1.532088886237956,997.0416716666667
2023-06-14 03:00:00,33.100002,996.2,70.0,100.0,2.0,-1.969615506024416,0.34729635533386055,996.9041716666666
2023-06-14 06:00:00,36.2,996.8,62.0,180.0,4.0,2.4492935982947064e-16,4.0,996.7208383333333
2023-06-14 09:00:00,38.5,995.9,44.0,190.0,8.0,1.3891854213354433,7.878462024097664,996.575005
2023-06-14 12:00:00,35.2,994.60004,68.0,200.0,5.0,1.7101007166283442,4.698463103929542,996.45834
2023-06-14 15:00:00,34.100002,994.60004,66.0,190.0,4.0,0.6945927106677217,3.939231012048832,996.3666750000001
2023-06-14 18:00:00,31.9,996.0,85.0,99.0,1.0,-0.9876883405951377,0.15643446504023098,996.254175
2023-06-14 21:00:00,31.0,994.8,80.0,180.0,2.0,1.2246467991473532e-16,2.0,996.129175
2023-06-15 00:00:00,30.7,994.60004,88.0,250.0,3.0,2.8190778623577253,1.0260604299770062,996.0166766666666
2023-06-15 03:00:00,31.800001,996.5,79.0,290.0,2.0,1.8793852415718169,-0.6840402866513374,995.9458433333333
2023-06-15 06:00:00,34.100002,997.3,67.0,200.0,5.0,1.7101007166283442,4.698463103929542,995.8583433333333
2023-06-15 09:00:00,35.9,996.8,55.0,190.0,6.0,1.0418890660015825,5.908846518073248,995.80001
2023-06-15 12:00:00,34.9,995.0,65.0,210.0,6.0,3.000000000000001,5.196152422706632,995.7958416666667
2023-06-15 15:00:00,33.4,994.7,71.0,190.0,5.0,0.8682408883346521,4.92403876506104,995.7708416666668
2023-06-15 18:00:00,32.5,995.8,73.0,250.0,3.0,2.8190778623577253,1.0260604299770062,995.6875083333334
2023-06-15 21:00:00,32.2,994.7,67.0,140.0,3.0,-1.9283628290596182,2.298133329356934,995.6000083333333
2023-06-16 00:00:00,31.300001,994.60004,73.0,170.0,2.0,-0.3472963553338606,1.969615506024416,995.5541766666666
2023-06-16 03:00:00,31.800001,995.5,78.0,210.0,2.0,1.0000000000000002,1.7320508075688772,995.5000099999999
2023-06-16 06:00:00,35.100002,996.3,57.0,180.0,4.0,2.4492935982947064e-16,4.0,995.4416766666667
2023-06-16 09:00:00,35.600002,995.9,65.0,220.0,7.0,4.499513267805775,5.362311101832846,995.454175
2023-06-16 12:00:00,36.0,994.3,64.0,180.0,6.0,3.6739403974420594e-16,6.0,995.4833399999999
2023-06-16 15:00:00,33.2,994.4,77.0,180.0,7.0,4.286263797015736e-16,7.0,995.4916733333333
2023-06-16 18:00:00,32.4,996.4,74.0,250.0,2.0,1.8793852415718169,0.6840402866513374,995.5125066666666
2023-06-16 21:00:00,30.800001,996.3,84.0,200.0,2.0,0.6840402866513376,1.8793852415718166,995.5500066666667
2023-06-17 00:00:00,29.6,995.9,86.0,310.0,2.0,1.532088886237956,-1.2855752193730785,995.5791733333332
2023-06-17 03:00:00,30.9,997.7,77.0,200.0,3.0,1.0260604299770064,2.819077862357725,995.6416733333334
2023-06-17 06:00:00,34.3,999.0,62.0,240.0,4.0,3.464101615137755,1.9999999999999998,995.7333399999999
2023-06-17 09:00:00,35.600002,999.0,62.0,210.0,5.0,2.5000000000000004,4.330127018922193,995.8625066666667
2023-06-17 12:00:00,35.600002,996.7,67.0,240.0,4.0,3.464101615137755,1.9999999999999998,995.950005
2023-06-17 15:00:00,35.100002,996.7,57.0,240.0,3.0,2.598076211353316,1.4999999999999998,996.0375033333333
2023-06-17 18:00:00,32.2,998.0,78.0,240.0,6.0,5.196152422706632,2.9999999999999996,996.1208366666666
2023-06-17 21:00:00,30.5,998.7,82.0,210.0,3.0,1.5000000000000004,2.598076211353316,996.2833366666667
2023-06-18 00:00:00,30.2,999.0,83.0,260.0,3.0,2.954423259036624,0.520944533000791,996.4666683333335
2023-06-18 03:00:00,31.0,1000.7,78.0,350.0,2.0,0.34729635533386083,-1.969615506024416,996.6416683333333
2023-06-18 06:00:00,33.9,1001.7,66.0,190.0,3.0,0.5209445330007912,2.954423259036624,996.8250016666666
2023-06-18 09:00:00,35.9,1000.4,58.0,210.0,4.0,2.0000000000000004,3.4641016151377544,996.9750016666667
2023-06-18 12:00:00,34.8,998.2,68.0,180.0,7.0,4.286263797015736e-16,7.0,997.108335
2023-06-18 15:00:00,32.4,998.3,80.0,220.0,5.0,3.2139380484326967,3.83022221559489,997.258335
2023-06-18 18:00:00,31.5,999.60004,84.0,130.0,2.0,-1.5320888862379558,1.285575219373079,997.41667
2023-06-18 21:00:00,30.800001,999.8,83.0,80.0,2.0,-1.969615506024416,-0.34729635533386094,997.62917
2023-06-19 00:00:00,30.5,1000.0,86.0,360.0,2.0,1.2246467991473532e-16,-2.0,997.8541683333334
2023-06-19 03:00:00,31.5,1001.0,82.0,40.0,4.0,-2.571150438746158,-3.0641777724759116,998.0833350000001
2023-06-19 06:00:00,35.3,1001.5,65.0,130.0,3.0,-2.2981333293569337,1.9283628290596184,998.3000016666668
2023-06-19 09:00:00,35.0,1000.7,66.0,180.0,6.0,3.6739403974420594e-16,6.0,998.5000016666667
2023-06-19 12:00:00,37.0,998.3,55.0,170.0,5.0,-0.8682408883346515,4.92403876506104,998.6666683333334
2023-06-19 15:00:00,33.600002,998.10004,75.0,120.0,4.0,-3.464101615137755,1.9999999999999998,998.8208366666667
2023-06-19 18:00:00,32.600002,998.7,69.0,190.0,3.0,0.5209445330007912,2.954423259036624,998.9166700000001
2023-06-19 21:00:00,31.1,998.7,77.0,40.0,3.0,-1.9283628290596184,-2.2981333293569337,999.01667
2023-06-20 00:00:00,30.4,998.60004,86.0,40.0,2.0,-1.285575219373079,-1.5320888862379558,999.1291716666668
2023-06-20 03:00:00,31.800001,1000.4,78.0,80.0,2.0,-1.969615506024416,-0.34729635533386094,999.2416716666667
2023-06-20 06:00:00,35.4,1001.1,62.0,110.0,3.0,-2.819077862357725,1.0260604299770066,999.3291716666668
2023-06-20 09:00:00,36.7,999.7,58.0,180.0,5.0,3.061616997868383e-16,5.0,999.3583383333333
2023-06-20 12:00:00,36.7,997.8,55.0,180.0,7.0,4.286263797015736e-16,7.0,999.4041716666667
2023-06-20 15:00:00,34.4,997.60004,60.0,200.0,4.0,1.3680805733026753,3.7587704831436333,999.4416733333333
2023-06-20 18:00:00,32.600002,999.10004,64.0,90.0,3.0,-3.0,3.6739403974420594e-16,999.4875083333333
2023-06-20 21:00:00,30.9,998.60004,66.0,90.0,3.0,-3.0,3.6739403974420594e-16,999.4833433333334
2023-06-21 00:00:00,29.6,998.5,72.0,340.0,2.0,0.6840402866513376,-1.8793852415718166,999.46251
2023-06-21 03:00:00,31.2,999.60004,67.0,20.0,3.0,-1.0260604299770058,-2.8190778623577253,999.4166783333334
2023-06-21 06:00:00,36.0,1000.0,57.0,180.0,3.0,1.8369701987210297e-16,3.0,999.3458449999999
2023-06-21 09:00:00,37.100002,998.7,50.0,200.0,5.0,1.7101007166283442,4.698463103929542,999.2750116666666
2023-06-21 12:00:00,37.7,997.0,47.0,230.0,5.0,3.83022221559489,3.2139380484326963,999.2250116666665
2023-06-21 15:00:00,36.4,996.8,46.0,210.0,4.0,2.0000000000000004,3.4641016151377544,999.1625116666665
2023-06-21 18:00:00,33.8,998.0,55.0,180.0,2.0,1.2246467991473532e-16,2.0,999.0958433333334
2023-06-21 21:00:00,31.0,997.8,61.0,360.0,2.0,1.2246467991473532e-16,-2.0,999.01251
2023-06-22 00:00:00,29.800001,998.0,62.0,99.0,1.0,-0.9876883405951377,0.15643446504023098,998.9291766666666
2023-06-22 03:00:00,31.800001,999.10004,65.0,0.0,0.0,-0.0,-0.0,998.8500116666665
2023-06-22 06:00:00,37.4,999.4,53.0,270.0,3.0,3.0,0.0,998.7625116666667
2023-06-22 09:00:00,38.3,998.4,44.0,210.0,6.0,3.000000000000001,5.196152422706632,998.6666783333334
2023-06-22 12:00:00,35.5,997.10004,63.0,210.0,7.0,3.500000000000001,6.06217782649107,998.61668
2023-06-22 15:00:00,35.9,996.60004,53.0,180.0,4.0,2.4492935982947064e-16,4.0,998.5541800000001
2023-06-22 18:00:00,33.3,997.8,63.0,90.0,3.0,-3.0,3.6739403974420594e-16,998.5166800000001
2023-06-22 21:00:00,31.1,997.8,71.0,50.0,4.0,-3.064177772475912,-2.571150438746157,998.4791799999999
2023-06-23 00:00:00,30.0,998.10004,76.0,20.0,3.0,-1.0260604299770058,-2.8190778623577253,998.4583466666667
2023-06-23 03:00:00,31.300001,999.2,74.0,350.0,2.0,0.34729635533386083,-1.969615506024416,998.4083466666667
2023-06-23 06:00:00,35.100002,1000.0,63.0,180.0,6.0,3.6739403974420594e-16,6.0,998.3625133333334
2023-06-23 09:00:00,36.3,999.4,53.0,210.0,6.0,3.000000000000001,5.196152422706632,998.3500133333333
2023-06-23 12:00:00,35.3,997.2,69.0,190.0,6.0,1.0418890660015825,5.908846518073248,998.3250133333332
2023-06-23 15:00:00,33.8,996.5,70.0,200.0,4.0,1.3680805733026753,3.7587704831436333,998.2791783333333
2023-06-23 18:00:00,32.8,997.3,70.0,190.0,3.0,0.5209445330007912,2.954423259036624,998.2041766666666
2023-06-23 21:00:00,32.2,997.4,72.0,170.0,3.0,-0.5209445330007909,2.954423259036624,998.154175
2023-06-24 00:00:00,31.1,997.60004,76.0,40.0,2.0,-1.285575219373079,-1.5320888862379558,998.1166766666666
2023-06-24 03:00:00,32.4,998.5,75.0,40.0,3.0,-1.9283628290596184,-2.2981333293569337,998.0708416666668
2023-06-24 06:00:00,35.4,998.9,66.0,140.0,2.0,-1.2855752193730787,1.532088886237956,998.0250083333334
2023-06-24 09:00:00,36.0,997.3,64.0,170.0,6.0,-1.0418890660015818,5.908846518073248,997.966675
2023-06-24 12:00:00,35.8,995.3,62.0,220.0,5.0,3.2139380484326967,3.83022221559489,997.8958416666668
2023-06-24 15:00:00,34.0,995.0,73.0,190.0,4.0,0.6945927106677217,3.939231012048832,997.8208416666666
2023-06-24 18:00:00,33.3,996.0,75.0,150.0,3.0,-1.4999999999999993,2.598076211353316,997.7375083333333
2023-06-24 21:00:00,32.600002,996.5,79.0,160.0,4.0,-1.3680805733026749,3.7587704831436337,997.6833416666665
2023-06-25 00:00:00,32.100002,996.8,80.0,90.0,3.0,-3.0,3.6739403974420594e-16,997.6333416666666
2023-06-25 03:00:00,32.7,997.4,77.0,130.0,4.0,-3.0641777724759116,2.571150438746158,997.5625066666666
2023-06-25 06:00:00,34.8,997.9,65.0,170.0,5.0,-0.8682408883346515,4.92403876506104,997.5000066666666
2023-06-25 09:00:00,36.100002,996.3,62.0,180.0,4.0,2.4492935982947064e-16,4.0,997.4125066666667
2023-06-25 12:00:00,35.3,994.10004,66.0,220.0,6.0,3.8567256581192364,4.596266658713868,997.2875066666667
2023-06-25 15:00:00,33.600002,994.3,74.0,110.0,4.0,-3.7587704831436333,1.3680805733026755,997.1916716666666
2023-06-25 18:00:00,32.9,996.3,77.0,130.0,3.0,-2.2981333293569337,1.9283628290596184,997.1291716666666
2023-06-25 21:00:00,32.5,997.3,80.0,100.0,3.0,-2.954423259036624,0.5209445330007908,997.1083383333333
2023-06-26 00:00:00,31.9,997.3,78.0,60.0,3.0,-2.598076211353316,-1.5000000000000004,997.0750033333334
2023-06-26 03:00:00,32.5,998.8,71.0,100.0,4.0,-3.939231012048832,0.6945927106677211,997.0583366666666
2023-06-26 06:00:00,35.600002,999.3,55.0,100.0,3.0,-2.954423259036624,0.5209445330007908,997.0291699999999
2023-06-26 09:00:00,36.9,998.10004,52.0,240.0,3.0,2.598076211353316,1.4999999999999998,996.9750050000001
2023-06-26 12:00:00,36.0,996.3,55.0,230.0,5.0,3.83022221559489,3.2139380484326963,996.937505
2023-06-26 15:00:00,33.7,995.9,68.0,100.0,5.0,-4.92403876506104,0.8682408883346514,996.9125049999999
2023-06-26 18:00:00,32.7,997.0,72.0,110.0,4.0,-3.7587704831436333,1.3680805733026755,996.900005
2023-06-26 21:00:00,32.100002,997.5,78.0,90.0,4.0,-4.0,4.898587196589413e-16,996.9041716666666
2023-06-27 00:00:00,31.800001,998.4,73.0,100.0,3.0,-2.954423259036624,0.5209445330007908,996.9375033333332
2023-06-27 03:00:00,32.600002,999.8,72.0,100.0,5.0,-4.92403876506104,0.8682408883346514,996.9916699999999
2023-06-27 06:00:00,35.0,1001.3,61.0,190.0,3.0,0.5209445330007912,2.954423259036624,997.0916699999999
2023-06-27 09:00:00,36.8,999.5,55.0,250.0,4.0,3.7587704831436337,1.3680805733026749,997.1833366666666
2023-06-27 12:00:00,37.0,997.3,49.0,210.0,4.0,2.0000000000000004,3.4641016151377544,997.26667
2023-06-27 15:00:00,34.4,997.2,60.0,120.0,5.0,-4.330127018922194,2.4999999999999996,997.3583366666666
2023-06-27 18:00:00,32.9,999.5,69.0,100.0,4.0,-3.939231012048832,0.6945927106677211,997.5041699999998
2023-06-27 21:00:00,32.2,999.9,73.0,100.0,3.0,-2.954423259036624,0.5209445330007908,997.6458366666666
2023-06-28 00:00:00,31.800001,1000.0,75.0,50.0,2.0,-1.532088886237956,-1.2855752193730785,997.7791699999999
2023-06-28 03:00:00,32.7,1001.5,74.0,80.0,3.0,-2.954423259036624,-0.5209445330007914,997.9500033333334
2023-06-28 06:00:00,35.5,1002.0,60.0,200.0,3.0,1.0260604299770064,2.819077862357725,998.1208366666666
2023-06-28 09:00:00,35.7,1001.5,55.0,200.0,7.0,2.3941410032796817,6.5778483455013586,998.3375033333333
2023-06-28 12:00:00,35.2,999.9,62.0,180.0,6.0,3.6739403974420594e-16,6.0,998.5791683333333
2023-06-28 15:00:00,33.9,999.10004,68.0,200.0,3.0,1.0260604299770064,2.819077862357725,998.7791699999999
